x_term,y_term,correlation,p_value,significance
promotion:fu2a,#b:zeitschriftenartikel:online:learning,0.07335992026938104,7.233138279644726e-06,Signifikant
promotion:fu2a,#b:buch:online:learning,-0.00257288782314407,0.8751292822759189,Nicht signifikant
promotion:fu2a,#b:buchteil:online:learning,-0.0210866787579998,0.19772105243440563,Nicht signifikant
promotion:fu2a,#b:konferenz-paper:online:learning,0.11448304824453755,2.2920882249853236e-12,Signifikant
promotion:fu2b,#0:zeitschriftenartikel:digital:learning,0.08621230706982061,1.3240625500628003e-07,Signifikant
promotion:fu2b,#0:buch:digital:learning,-0.0067700119445983625,0.6792386334998756,Nicht signifikant
promotion:fu2b,#0:buchteil:digital:learning,-0.01626187521413825,0.3205610712700764,Nicht signifikant
promotion:fu2b,#0:konferenz-paper:digital:learning,-0.0041712443008502555,0.7988995001598282,Nicht signifikant
promotion:fu2b,#1:zeitschriftenartikel:learning:management:system,0.05736033150829581,0.00045432993315833734,Signifikant
promotion:fu2b,#1:buch:learning:management:system,-0.0020839444811762142,0.8987164758079517,Nicht signifikant
promotion:fu2b,#1:buchteil:learning:management:system,-0.009367508873849972,0.5672138760358225,Nicht signifikant
promotion:fu2b,#1:konferenz-paper:learning:management:system,-0.004424866678378675,0.7869582888805065,Nicht signifikant
promotion:fu2b,#2:zeitschriftenartikel:online:lernplattform,-0.0032963310524394803,0.840437997337167,Nicht signifikant
promotion:fu2b,#3:zeitschriftenartikel:online:lernumgebung,0.06070898476195802,0.00020611948697108756,Signifikant
promotion:fu2b,#3:buch:online:lernumgebung,-0.0020839444811762142,0.8987164758079517,Nicht signifikant
promotion:fu2b,#3:buchteil:online:lernumgebung,-0.002947932773100107,0.8571104128987792,Nicht signifikant
promotion:fu2b,#3:konferenz-paper:online:lernumgebung,-0.002083944481176214,0.8987164758079517,Nicht signifikant
promotion:fu2b,#4:zeitschriftenartikel:mooc,-0.009367508873849968,0.5672138760358225,Nicht signifikant
promotion:fu2b,#4:buch:mooc,-0.0029479327731001064,0.8571104128987792,Nicht signifikant
promotion:fu2b,#4:buchteil:mooc,-0.0067700119445983685,0.6792386334998756,Nicht signifikant
promotion:fu2b,#4:konferenz-paper:mooc,-0.00810153929246556,0.6207183791135767,Nicht signifikant
promotion:fu2b,#5:zeitschriftenartikel:e-learning,-0.005067032574321914,0.7569524021038715,Nicht signifikant
promotion:fu2b,#5:buch:e-learning,-0.007240373589207235,0.6583213124691171,Nicht signifikant
promotion:fu2b,#5:buchteil:e-learning,-0.02025920598504119,0.21589590298155822,Nicht signifikant
promotion:fu2b,#5:konferenz-paper:e-learning,0.07873836107260442,1.4599092158754755e-06,Signifikant
promotion:fu2b,#6:zeitschriftenartikel:bildung:technologie,0.011499647947549018,0.4824318373168516,Nicht signifikant
promotion:fu2b,#6:buch:bildung:technologie,-0.007086972287702262,0.6651148466719957,Nicht signifikant
promotion:fu2b,#6:buchteil:bildung:technologie,-0.015756909394532226,0.33581988567262,Nicht signifikant
promotion:fu2b,#6:konferenz-paper:bildung:technologie,-0.00511145520741722,0.7548896129230995,Nicht signifikant
promotion:fu2b,#7:zeitschriftenartikel:digital:medien,0.03604333564045355,0.027653736233409873,Signifikant
promotion:fu2b,#7:buch:digital:medien,-0.018796915991079112,0.2508958842396034,Nicht signifikant
promotion:fu2b,#7:buchteil:digital:medien,-0.060813836072845545,0.00020095117896094656,Signifikant
